,tier,game_duration,winner,first_kill,first_tower,first_inhibitor,first_baron,first_dragon,first_rift_herald,kill_advantage,gold_advantage,cs_advantage,damage_advantage,tower_advantage,plate_advantage,inhibitor_advantage,dragon_advantage,rift_advantage
34806,GRANDMASTERS,2094,1.0,0.0,-1.0,1.0,1.0,1.0,1.0,7,-529,-20,-1748,0,-1,0,2,0
26468,GRANDMASTERS,2474,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-11,-6981,-83,-13250,3,7,0,1,-1
32723,GRANDMASTERS,1481,-1.0,1.0,1.0,0.0,0.0,1.0,-1.0,0,-236,34,7268,0,-2,0,2,-1
33504,GRANDMASTERS,997,1.0,-1.0,1.0,0.0,0.0,1.0,-1.0,3,4268,23,9574,0,-2,0,1,-1
22751,GRANDMASTERS,1745,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,0,-1132,-24,406,0,4,0,1,-1
29931,GRANDMASTERS,1475,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-10,-8755,-69,-16451,1,6,0,1,0
35386,GRANDMASTERS,1461,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-5,-4535,-11,-718,2,7,0,-1,-1
33553,GRANDMASTERS,2293,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,2,1312,-8,-408,0,-4,0,-1,1
29642,GRANDMASTERS,1740,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-3,-620,44,-14714,-1,-5,0,0,1
33178,GRANDMASTERS,1775,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-3,-5287,-27,-7722,2,5,0,1,-1
16672,GRANDMASTERS,1556,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,7,4189,25,3078,-1,-5,0,1,-1
23944,GRANDMASTERS,1933,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1,-9,19,-1471,0,-4,0,-2,0
23306,GRANDMASTERS,1973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1233,-15,-1532,-1,-3,0,1,0
26296,GRANDMASTERS,1416,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4,3348,-14,1320,-1,-4,0,0,0
28983,GRANDMASTERS,1382,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,5,4619,32,3695,-2,-5,0,2,-1
35355,GRANDMASTERS,1209,1.0,-1.0,1.0,0.0,0.0,1.0,1.0,7,6203,52,7792,-2,-3,0,1,1
26226,GRANDMASTERS,1417,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,11,7784,87,8316,-2,-7,0,1,1
31966,GRANDMASTERS,1348,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-2013,-6,-6572,1,5,0,1,-1
31196,GRANDMASTERS,2326,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,3,-2115,-21,1298,1,3,0,1,-1
29473,GRANDMASTERS,1239,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,0,-6206,-10,-1359,2,4,0,1,-1
25578,GRANDMASTERS,1306,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-3,-2033,-22,-1429,2,2,0,-2,-1
34884,GRANDMASTERS,1880,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-4,-1380,59,5363,1,4,0,-2,-1
34875,GRANDMASTERS,2013,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-6,-2260,-46,-2285,1,0,0,1,-1
25018,GRANDMASTERS,1663,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1,-5243,-36,1175,0,-2,0,1,-1
17660,GRANDMASTERS,1421,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,2,4525,52,6692,-1,-10,0,-1,1
30732,GRANDMASTERS,1346,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-3,-3698,-43,-8510,1,6,0,0,-1
23560,GRANDMASTERS,1449,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,3,2419,11,9989,-1,-2,0,1,-1
34240,GRANDMASTERS,1958,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-6,-1104,-29,3915,0,-1,0,-1,0
32069,GRANDMASTERS,1861,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-7,-2042,-18,-2603,1,-1,0,1,-1
25841,GRANDMASTERS,2175,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,5459,6,3288,-1,-3,0,1,1
22016,GRANDMASTERS,1439,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,0,-1912,-65,-3517,1,2,0,0,-1
20741,GRANDMASTERS,1978,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-7,-3269,-35,-1737,0,6,0,-1,0
30411,GRANDMASTERS,1338,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3,6323,69,5488,0,-4,0,1,0
21590,GRANDMASTERS,1351,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,6,3875,2,813,0,-5,0,-1,1
21824,GRANDMASTERS,1929,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1,4401,99,8631,-2,-13,0,2,0
32726,GRANDMASTERS,1643,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,7,2417,16,3117,0,-3,0,1,1
25979,GRANDMASTERS,1776,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1,-167,-15,-591,0,1,0,-2,1
33011,GRANDMASTERS,1372,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,3772,2,3238,0,0,0,1,0
21067,GRANDMASTERS,1870,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,0,-1934,-46,1853,0,-2,0,-1,1
26981,GRANDMASTERS,2082,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,0,-16,-48,-1765,0,-1,0,-1,1
20370,GRANDMASTERS,1211,1.0,-1.0,1.0,1.0,0.0,-1.0,1.0,5,1445,-5,5572,0,-2,0,-1,1
24895,GRANDMASTERS,1752,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1462,0,7070,1,6,0,1,-1
30615,GRANDMASTERS,1683,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,7,1963,16,6753,1,-2,0,-1,-1
21019,GRANDMASTERS,1113,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-10,-8280,-83,-5460,2,6,0,-1,-1
31187,GRANDMASTERS,1511,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2,-953,34,1178,0,1,0,1,1
35415,GRANDMASTERS,1442,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-8,-6597,-46,-5076,2,8,0,-1,-1
35080,GRANDMASTERS,1328,-1.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,-9,-5300,-19,-2878,2,5,0,1,-1
33426,GRANDMASTERS,1285,-1.0,-1.0,-1.0,0.0,-1.0,1.0,-1.0,-5,-6791,-106,-3830,2,8,0,0,-1
27092,GRANDMASTERS,1179,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-5,-6501,-27,-2919,2,5,0,-2,-1
23195,GRANDMASTERS,1210,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-6,-5898,-71,-4874,2,9,0,1,-1
30547,GRANDMASTERS,1930,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,2,4244,55,7003,-2,-6,0,-1,1
23072,GRANDMASTERS,1541,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,8958,40,6849,-3,-10,0,2,1
15780,GRANDMASTERS,2034,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,0,1634,65,1286,0,2,0,1,-1
26199,GRANDMASTERS,1841,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,5,4072,6,3595,-2,-6,0,-1,1
33597,GRANDMASTERS,1550,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-2,-2606,-10,-3184,0,3,0,0,0
29770,GRANDMASTERS,2455,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-8,-4447,47,-4630,1,7,0,1,-1
33658,GRANDMASTERS,1348,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-10,-10567,-106,-11067,3,14,0,-1,-1
34664,GRANDMASTERS,1652,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-5,-5506,26,-5652,1,5,0,-1,-1
23613,GRANDMASTERS,1697,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-16,-8641,-76,-7745,0,5,0,1,0
25576,GRANDMASTERS,1651,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-2,-3292,-93,-3773,-1,-2,0,-1,1
27010,GRANDMASTERS,1766,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1,-795,-6,-822,-1,0,0,0,1
28723,GRANDMASTERS,1663,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-6,-5411,-50,-13443,2,7,0,-1,-1
32429,GRANDMASTERS,2051,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1,-624,-6,2514,1,-1,0,2,-1
25867,GRANDMASTERS,1489,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,5,3072,36,2136,0,0,0,1,-1
31837,GRANDMASTERS,1364,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,6394,92,2491,-2,-3,0,1,1
28170,GRANDMASTERS,1838,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1,-1400,35,-3744,1,6,0,2,-1
28835,GRANDMASTERS,1861,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-6,-2068,-17,-6721,0,-1,0,-1,1
14782,GRANDMASTERS,1562,-1.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,-2,-2665,-72,-4663,0,3,0,-1,1
33677,GRANDMASTERS,2211,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-6,-331,-16,-9669,1,-3,0,0,1
31946,GRANDMASTERS,1492,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-9,-2649,55,-1118,1,2,0,1,1
22047,GRANDMASTERS,1765,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-3,-1830,-12,-3482,0,0,0,-1,1
30437,GRANDMASTERS,1519,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-7,-5396,-56,-2880,2,9,0,-1,-1
17568,GRANDMASTERS,1991,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,5,-375,-71,6013,1,6,0,2,-1
32934,GRANDMASTERS,2881,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-11,-3278,11,-2655,-1,-1,0,-1,-1
33202,GRANDMASTERS,1697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1752,42,3902,-1,-2,0,2,1
32106,GRANDMASTERS,1432,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,2524,24,-2278,-1,-7,0,1,1
19687,GRANDMASTERS,1318,-1.0,1.0,-1.0,0.0,0.0,1.0,-1.0,-2,-2182,-59,-7047,3,10,0,1,-1
31120,GRANDMASTERS,1335,-1.0,1.0,-1.0,0.0,-1.0,1.0,-1.0,-3,-3453,-44,-6125,1,3,0,0,-1
25158,GRANDMASTERS,1887,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,0,-2240,-3,-1038,0,1,0,0,1
27038,GRANDMASTERS,1959,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-4,123,-18,1935,2,5,0,1,-1
22341,GRANDMASTERS,1515,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,-4,-3229,-43,-5334,1,2,0,-1,1
28134,GRANDMASTERS,1789,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,4,7160,10,-2337,-2,-13,0,1,1
25003,GRANDMASTERS,1807,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,2,2369,16,5377,0,0,0,0,-1
27540,GRANDMASTERS,1665,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-2003,17,5506,2,4,0,1,-1
34182,GRANDMASTERS,2352,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-2,-218,-12,1905,0,5,0,-1,0
31474,GRANDMASTERS,1281,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,10,5518,10,7701,-2,-7,0,1,1
35196,GRANDMASTERS,1422,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-5,-3427,-18,-2527,0,3,0,1,-1
34232,GRANDMASTERS,1442,1.0,-1.0,1.0,0.0,1.0,1.0,1.0,4,3750,17,4893,-1,-7,0,2,1
23210,GRANDMASTERS,1774,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,5,5279,71,11563,-1,-10,0,1,-1
24646,GRANDMASTERS,1961,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,455,-12,-2079,-1,-2,0,0,1
29732,GRANDMASTERS,1109,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,23,16220,108,21148,-3,-9,0,2,1
31880,GRANDMASTERS,1790,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1,3901,80,9720,-1,-6,0,2,-1
23676,GRANDMASTERS,1541,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,4,3223,74,-34,-1,-5,0,-1,1
18074,GRANDMASTERS,2161,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,6,3986,7,5543,-1,1,0,1,1
20422,GRANDMASTERS,2489,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1,311,-29,4921,-1,-5,0,0,1
29282,GRANDMASTERS,2562,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,0,-1133,-28,-1470,2,5,0,-2,-1
32957,GRANDMASTERS,2129,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-3,-4407,-62,-1307,0,5,0,1,1
32578,GRANDMASTERS,1687,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,6,1371,32,-1450,0,-2,0,1,1
31379,GRANDMASTERS,2016,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-4,-1788,-55,-2841,0,-2,0,-2,1
22570,GRANDMASTERS,1099,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-22,-13241,-82,-15828,5,14,0,-1,0
33580,GRANDMASTERS,1009,1.0,1.0,1.0,1.0,0.0,1.0,1.0,16,10680,30,10831,-4,-10,-1,1,1
19768,GRANDMASTERS,1641,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-4,-1735,28,-2872,0,3,0,-1,-1
20723,GRANDMASTERS,1665,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,4,1698,30,1854,0,-1,0,-1,-1
25480,GRANDMASTERS,2170,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-5,1521,-1,-2962,-1,-4,0,-1,1
34924,GRANDMASTERS,2186,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-5,1512,60,-2407,-1,-6,0,1,1
30532,GRANDMASTERS,1625,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-7,-5699,-13,-2943,3,10,0,1,-1
33104,GRANDMASTERS,1309,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,6,4861,78,4773,0,-6,0,-1,0
33089,GRANDMASTERS,1975,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,3,1752,23,-558,0,2,0,-1,1
32214,GRANDMASTERS,1439,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-3,-3022,-21,-4740,1,4,0,-1,1
33691,GRANDMASTERS,1759,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,12,6416,19,10246,-2,-3,0,-2,1
30605,GRANDMASTERS,1765,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-2,271,12,-8530,-1,0,0,-1,1
32371,GRANDMASTERS,2094,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,7,2758,35,900,-1,-4,0,-1,1
33412,GRANDMASTERS,1562,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,2,392,53,4895,1,3,0,1,-1
28152,GRANDMASTERS,1398,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-2,-1060,-79,-6067,0,1,0,-1,0
24038,GRANDMASTERS,1742,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,3167,45,5726,-1,-9,0,1,1
22580,GRANDMASTERS,1490,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-11,-7548,-57,-7332,1,6,0,1,-1
25021,GRANDMASTERS,1761,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-3527,-45,-2915,0,6,0,1,-1
32050,GRANDMASTERS,1764,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-7,-1577,29,-4219,0,2,0,-1,-1
33882,GRANDMASTERS,1809,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-2,1640,50,1937,-1,-2,0,0,1
32382,GRANDMASTERS,1730,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3,1261,99,3427,0,0,0,0,-1
34493,GRANDMASTERS,1244,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-11,-5517,-18,2200,1,10,0,0,-1
34473,GRANDMASTERS,1196,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,15,9694,77,7569,-2,-6,0,0,-1
22204,GRANDMASTERS,1644,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,8,1542,-63,4417,-1,-6,0,-1,1
23328,GRANDMASTERS,1995,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1298,34,-4494,1,2,0,2,-1
27537,GRANDMASTERS,1620,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0,-805,-69,-2193,0,2,0,-1,1
24427,GRANDMASTERS,1926,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-6,-344,8,-244,-1,0,0,-1,1
28246,GRANDMASTERS,2302,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,7,2266,-15,7076,0,0,0,-1,-1
31661,GRANDMASTERS,1770,1.0,1.0,1.0,0.0,-1.0,-1.0,1.0,6,1605,1,-2191,0,-3,0,0,1
24397,GRANDMASTERS,1771,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,3,2348,34,5904,0,-4,0,-1,1
29982,GRANDMASTERS,1180,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-4,-8620,-124,-13843,2,12,0,0,-1
34425,GRANDMASTERS,1844,1.0,1.0,1.0,0.0,1.0,-1.0,1.0,9,4393,-15,5514,-1,-5,0,-1,1
18591,GRANDMASTERS,1426,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-3,174,-68,199,-1,-1,0,-1,1
34049,GRANDMASTERS,1125,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-13,-8504,-49,-5931,2,8,0,0,-1
31105,GRANDMASTERS,2252,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,-747,-46,-45,-1,-1,0,1,1
32446,GRANDMASTERS,1910,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,2,928,84,2290,1,0,0,2,-1
29576,GRANDMASTERS,1531,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,4,4596,-29,9470,-3,-4,0,1,1
32330,GRANDMASTERS,2238,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,3,2491,75,-911,0,-1,0,1,-1
21605,GRANDMASTERS,1736,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,7,3960,80,-3365,0,-5,0,-1,1
34330,GRANDMASTERS,1525,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-4,-1390,8,2275,0,4,0,-1,-1
15414,GRANDMASTERS,1470,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,6,5085,44,3148,-1,-6,0,0,1
30004,GRANDMASTERS,1120,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,9,8229,16,3177,-2,-10,0,0,-1
27835,GRANDMASTERS,1361,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,-3,-4176,-103,-11307,0,1,0,-2,1
23603,GRANDMASTERS,1226,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-10,-7781,-42,-14144,2,10,0,-1,-1
20154,GRANDMASTERS,1491,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,4,3529,21,1857,-1,1,0,2,1
31160,GRANDMASTERS,1379,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,6,3858,14,7375,-1,-2,0,-1,1
34993,GRANDMASTERS,1412,-1.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,-1,-2062,-2,-1558,0,5,0,1,-1
21966,GRANDMASTERS,1779,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-5,-1453,47,-7616,0,-1,0,-2,1
30514,GRANDMASTERS,1693,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-7,-5791,-49,-7088,2,7,0,0,-1
25039,GRANDMASTERS,1351,-1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,-2,-4364,-43,-3680,-1,0,0,-1,-1
31570,GRANDMASTERS,1906,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1,584,-17,4993,0,1,0,-1,1
20815,GRANDMASTERS,953,1.0,-1.0,1.0,0.0,0.0,1.0,1.0,15,11961,143,13057,-3,-15,0,1,1
25211,GRANDMASTERS,2373,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1,1737,66,3795,0,-4,0,1,-1
30516,GRANDMASTERS,1753,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,4,-568,-21,-2320,0,4,0,-1,-1
20233,GRANDMASTERS,1372,-1.0,1.0,-1.0,-1.0,0.0,1.0,-1.0,-9,-5784,5,-7932,1,2,0,1,-1
17670,GRANDMASTERS,1365,1.0,-1.0,1.0,1.0,0.0,1.0,-1.0,9,7814,45,10740,0,-3,0,2,-1
16936,GRANDMASTERS,2469,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,6,3303,20,2443,0,-4,0,0,1
28229,GRANDMASTERS,1210,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-4,-5801,-14,-4304,2,9,0,-2,-1
28714,GRANDMASTERS,2253,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,0,-1132,-38,5940,1,6,0,1,-1
23312,GRANDMASTERS,1388,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1,1703,-21,1932,-1,-6,0,-2,0
33793,GRANDMASTERS,1371,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-17,-8645,-111,-14442,2,12,0,-1,1
25984,GRANDMASTERS,2241,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-4,-2744,14,6498,1,5,0,1,-1
20763,GRANDMASTERS,1625,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,7,8627,107,9870,-1,-10,0,1,0
28813,GRANDMASTERS,1790,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1642,62,1991,1,1,0,-1,-1
35030,GRANDMASTERS,1424,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0,1740,37,602,-2,-7,0,0,1
29187,GRANDMASTERS,2076,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-3,-550,9,-1321,-1,-2,0,0,1
27978,GRANDMASTERS,1284,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2,3470,18,-422,-1,-5,0,0,1
28279,GRANDMASTERS,1536,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,2,4674,80,1598,-1,-5,0,1,-1
25616,GRANDMASTERS,1746,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,3,2038,26,-274,0,-6,0,2,0
32267,GRANDMASTERS,1242,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,1,1516,-4,8644,-1,1,0,-1,1
33388,GRANDMASTERS,1531,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,2,1380,-47,-2769,-1,0,0,-2,1
28178,GRANDMASTERS,1951,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,3,4137,41,7900,-1,-5,0,-1,1
26026,GRANDMASTERS,1409,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-2,-3490,22,-6600,1,7,0,-1,-1
32111,GRANDMASTERS,1798,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,0,2610,35,1940,-1,-5,0,2,1
35359,GRANDMASTERS,1360,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-5,-6884,-61,-3901,2,7,0,-2,-1
32198,GRANDMASTERS,1879,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,4,-1041,-64,3297,0,3,0,2,-1
28199,GRANDMASTERS,1486,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-10,-7467,-38,-10557,2,10,0,1,-1
31317,GRANDMASTERS,1811,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,2,1569,20,621,-2,-3,0,-1,1
27424,GRANDMASTERS,1392,-1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,4,-3229,-93,103,1,4,0,0,1
35130,GRANDMASTERS,1285,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-7,-8273,-64,-8012,2,9,0,-1,-1
33232,GRANDMASTERS,1236,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-10,-9713,-89,-7282,2,6,0,-1,-1
25201,GRANDMASTERS,1679,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-8,-3612,-41,-4606,-1,0,0,-1,1
31432,GRANDMASTERS,1639,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,4104,14,7374,-1,-2,0,1,0
29185,GRANDMASTERS,1943,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1654,29,6947,0,0,0,0,1
21439,GRANDMASTERS,2015,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,4561,65,5822,-2,-10,0,1,1
30476,GRANDMASTERS,1444,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,0,1953,22,-5331,-1,-5,0,2,-1
30289,GRANDMASTERS,1920,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,4,2171,-8,-3282,1,2,0,2,-1
20344,GRANDMASTERS,1858,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,10,3267,18,2478,0,1,0,2,-1
27361,GRANDMASTERS,2111,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-340,24,5165,1,0,0,0,-1
32353,GRANDMASTERS,2401,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-3,-4731,43,-12878,1,3,0,1,-1
21904,GRANDMASTERS,1722,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1,723,76,-3326,1,-2,0,-1,-1
30714,GRANDMASTERS,1968,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,4,801,1,5344,2,0,0,-1,-1
25466,GRANDMASTERS,1754,-1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,5,4718,29,2649,0,-1,0,-1,-1
34650,GRANDMASTERS,1952,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-5,-1788,48,1286,1,7,0,1,-1
32840,GRANDMASTERS,1916,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,5,2528,19,-1980,0,3,0,-2,-1
33264,GRANDMASTERS,1851,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0,-1761,59,-5290,0,1,0,0,1
33772,GRANDMASTERS,1659,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-4,-698,9,1901,-1,-5,0,2,1
