,tier,winner,first_kill,first_tower,first_inhibitor,first_baron,first_dragon,first_rift_herald,kill_advantage,gold_advantage,cs_advantage,damage_advantage,tower_advantage,plate_advantage,inhibitor_advantage,dragon_advantage,rift_advantage,baron_advantage
14073,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,17,8657,77,26361,7,4,1,3,0,0
4507,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-10,-6642,-4,-10581,-4,-3,0,-3,-2,-1
15625,GOLD,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-5,940,24,2301,1,6,0,1,1,0
3912,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,5999,88,-3140,0,7,0,2,0,0
11912,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,28,13336,161,22351,4,0,0,3,0,1
21710,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11,14520,136,6581,4,7,0,1,1,1
19922,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-11,-4954,62,-14037,-2,-4,0,-1,-2,0
13663,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-8,-12094,-49,-29967,-6,-6,0,-3,0,-1
16818,GOLD,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-5,-3625,-27,-15027,-1,-4,0,-1,0,0
18268,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-6,-6011,2,-14478,-4,-6,0,-1,-1,0
9824,GOLD,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-16,-10881,-100,-22753,-5,-4,0,-1,-1,0
26172,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-10,-7352,-113,-11481,-2,-5,0,0,1,0
613,GOLD,-1.0,-1.0,1.0,0.0,-1.0,-1.0,0.0,1,-3640,-172,-4568,-2,3,0,-4,0,0
4086,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-8,-8255,-95,9364,-5,-13,0,0,-2,-1
477,GOLD,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-24,-15318,-106,-18412,-9,-9,-2,-3,-1,0
10728,GOLD,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,4,5303,80,10786,3,6,0,3,1,-1
6533,GOLD,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1,1219,105,136,1,6,0,1,2,-1
7095,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-20,-14965,-71,-24616,-6,1,-1,-2,-1,0
4703,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,6137,120,19829,2,1,0,3,1,0
6189,GOLD,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,10,12863,135,24911,6,9,0,-1,2,0
9057,GOLD,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,11,7056,7,10446,7,3,1,-1,0,0
6366,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,9406,88,34456,6,5,0,1,1,0
21085,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26,11853,75,8288,7,11,2,3,1,0
2634,GOLD,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1,-1335,-82,-12276,1,7,0,-1,1,-1
18675,GOLD,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1,2037,44,-2535,3,0,0,2,2,0
9953,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,26,19747,136,43252,6,7,2,3,-1,1
15769,GOLD,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-6,-6595,-73,-1416,-6,-8,0,1,-1,0
2676,GOLD,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-18,-12118,-106,-11646,-3,-5,-1,-2,0,0
4364,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,5611,41,3210,2,1,0,3,1,0
10751,GOLD,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,3,3214,39,5710,4,7,0,2,1,0
6952,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,264,-44,-3815,0,-1,0,1,-2,0
10666,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-15,-9079,-30,-22509,-2,-5,0,-1,-2,-1
2136,GOLD,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-13,-7524,-11,-1479,-3,4,0,1,0,0
6304,GOLD,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,2,3129,34,-4296,2,3,0,-1,1,0
12422,GOLD,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-16,-10209,-64,-25454,-7,-4,-2,-1,-2,0
1412,GOLD,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,2,-618,-2,3038,-1,-9,0,-2,-2,0
2664,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,6,6038,82,8155,3,2,0,2,-1,0
5679,GOLD,1.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,8,5663,27,4121,1,3,0,-1,-2,0
14351,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,14,6421,-10,15766,2,-1,0,3,0,1
7493,GOLD,-1.0,-1.0,1.0,-1.0,0.0,-1.0,1.0,-21,-10790,-61,-4521,-6,-2,-1,-3,2,0
3588,GOLD,-1.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,-23,-15119,-49,-27969,-5,-9,0,1,-1,-1
8119,GOLD,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1,-4697,13,12494,0,2,0,2,2,-1
2213,GOLD,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,3,253,70,-320,-1,-1,0,3,-1,0
16025,GOLD,1.0,-1.0,1.0,1.0,0.0,-1.0,1.0,0,4723,71,19227,4,4,0,1,0,0
16407,GOLD,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-5,294,-86,-6430,1,1,0,-3,0,0
6362,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,2,-3488,-32,-17458,1,0,0,1,0,-1
18229,GOLD,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-6,-3133,13,4599,-5,-7,0,-3,-2,0
12461,GOLD,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-13,-9461,-69,-12948,-6,-13,0,0,-2,0
19004,GOLD,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,-6,-5998,-139,-9286,-4,-3,0,2,0,0
5900,GOLD,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-2,2435,94,6060,0,0,0,3,0,0
10858,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-30,-11135,-49,-17803,0,4,0,-3,2,0
6249,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5488,116,20890,3,1,0,3,1,1
18349,GOLD,-1.0,1.0,-1.0,-1.0,0.0,1.0,-1.0,-9,-8326,-160,-24505,-5,-6,0,-1,0,0
4458,GOLD,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,10,9110,180,16762,3,3,0,-1,1,0
1976,GOLD,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,7,4947,123,11298,2,-1,0,1,-1,0
7528,GOLD,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,5,1107,-16,1342,1,5,0,-1,2,0
22048,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-26,-12212,-37,-8333,-7,-13,0,-1,-2,0
9459,GOLD,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1,2990,111,11969,0,6,0,1,-1,0
6203,GOLD,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,-10,-3552,-23,-9067,-3,-2,0,-2,0,0
25876,GOLD,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-2,1047,12,-20271,-1,-2,0,3,2,0
13352,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1650,-56,-3252,6,-1,0,3,1,0
11481,GOLD,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-3,1147,80,3414,-3,-2,0,-1,0,0
9915,GOLD,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,8,6954,43,27368,3,1,1,4,-1,1
8143,GOLD,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,2,-1903,-3,8185,-4,3,0,0,0,0
4573,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-2,-9239,-103,-35484,-6,-1,0,-3,1,0
735,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-4,-4269,46,-16777,0,-2,0,1,-1,0
22096,GOLD,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,0,577,30,1044,3,3,0,-3,1,0
9399,GOLD,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-3,-1229,-32,8574,-2,-3,0,-3,0,0
11587,GOLD,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1,1375,134,-9995,-2,1,-1,1,-2,0
22408,GOLD,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-6,-5570,-29,7004,-4,-3,0,1,-2,0
14947,GOLD,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,6,2378,52,11061,0,-1,0,1,1,0
14502,GOLD,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-186,14,-2277,-2,-6,0,-1,-2,0
13626,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,7972,-35,3514,1,-3,0,3,1,0
17725,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3,-5974,3,-1783,-4,-4,-1,0,-2,-1
5588,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4,1055,80,-3979,2,6,0,1,2,0
11585,GOLD,-1.0,-1.0,1.0,-1.0,0.0,-1.0,1.0,1,3824,30,15991,3,8,0,-1,1,0
15818,GOLD,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-9,-1995,24,-12378,0,-1,0,-1,-1,1
6145,GOLD,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,8,4259,7,23619,2,-6,0,1,-1,0
6450,GOLD,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-3,1444,48,-4253,3,0,0,-3,1,0
4451,GOLD,1.0,1.0,1.0,1.0,0.0,1.0,1.0,17,11709,45,12020,9,7,2,2,1,0
4809,GOLD,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,14,10719,91,37415,3,2,0,1,2,0
10662,GOLD,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-6,-4875,-96,-26442,-5,-3,-2,-3,-2,0
23863,GOLD,-1.0,1.0,1.0,-1.0,0.0,-1.0,1.0,-9,-8373,-123,-18469,-3,2,0,-3,2,0
8458,GOLD,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1,-343,87,-31016,-4,-9,0,0,-2,0
20104,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-5,-3762,-1,-8283,-2,-2,-1,3,0,0
18667,GOLD,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,16,14931,174,15263,6,9,1,1,1,0
684,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,14,3112,10,6170,1,0,0,-1,0,0
16155,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-13,-8794,-64,-20881,-10,-3,-2,-1,-2,-1
3390,GOLD,1.0,-1.0,1.0,1.0,0.0,-1.0,1.0,1,5343,72,-5183,3,2,0,-1,1,0
16731,GOLD,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1,3665,43,16466,1,4,0,0,2,0
16764,GOLD,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-7,-5219,17,-21023,-3,-2,0,1,0,0
13907,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,9,-3516,-81,7886,-5,-8,0,0,-2,0
12454,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-11,-3037,15,-13819,-3,-2,0,0,-2,0
3777,GOLD,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,10,4971,55,-17205,5,2,1,2,2,0
1707,GOLD,-1.0,-1.0,1.0,-1.0,0.0,1.0,1.0,-21,-13274,-104,-27699,-9,-5,-2,0,0,0
11684,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-2,1646,62,13001,-1,1,0,1,-2,0
20820,GOLD,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,10,-273,0,-2126,-1,-2,0,1,-2,0
3828,GOLD,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,8,2511,-23,9726,1,-2,0,-1,0,-1
4323,GOLD,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-15,-10649,-157,-26108,-2,2,0,-2,1,0
4365,GOLD,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-15,-3167,-22,-18894,-5,-3,0,-1,-2,0
4238,GOLD,-1.0,-1.0,-1.0,0.0,0.0,1.0,1.0,-9,-7341,-175,-14232,-3,0,0,1,1,0
18611,GOLD,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-9,-6646,28,-7186,-4,-2,0,-2,-1,0
5082,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,152,34,-2167,-1,-4,0,1,-1,0
2196,GOLD,1.0,1.0,1.0,-1.0,0.0,1.0,1.0,0,1503,-5,-5504,2,2,0,3,2,0
5300,GOLD,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,2,5224,62,7403,3,1,0,3,0,0
16881,GOLD,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,7,7014,12,15432,4,1,1,-3,2,1
10127,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-15,-10750,-4,-14127,-5,-3,0,-1,-1,0
4639,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-5677,-42,1275,-6,-2,0,1,-2,0
12588,GOLD,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-17,-6557,76,-4904,-3,1,0,-1,0,0
26059,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-2,-265,119,-6901,0,0,0,1,-2,0
3893,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-4,-3980,9,-12262,-3,0,0,-1,0,0
17878,GOLD,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,12,8128,48,9677,2,-1,0,3,1,1
14240,GOLD,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,4,1376,-16,6733,0,3,0,-1,0,0
14401,GOLD,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-8,-5751,-104,5277,-3,-3,0,-2,1,0
2963,GOLD,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,15,5195,-31,14404,3,0,0,3,2,0
6834,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14,9888,20,13910,3,5,0,0,0,1
19258,GOLD,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,7,5834,79,2100,0,-1,0,-1,-2,0
1935,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-15,-8183,-25,-4795,-5,4,-2,1,0,-1
13200,GOLD,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1,-2569,-26,-7322,-3,-3,0,0,-1,0
20166,GOLD,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,8,-564,-43,4484,-1,-8,0,2,0,1
4336,GOLD,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-6,-3055,10,-23027,1,0,1,1,0,0
9588,GOLD,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-16,-8843,-120,-21096,-6,-4,-2,-1,1,0
18978,GOLD,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,25,5927,-65,37054,3,0,1,-1,1,0
13699,GOLD,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,3,-206,37,1924,1,-2,0,-1,0,0
9204,GOLD,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-3,-2594,-42,-5292,-2,-14,0,-1,-1,1
10602,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-2151,-10,1623,-2,-7,0,-1,0,0
12605,GOLD,-1.0,1.0,1.0,1.0,-1.0,1.0,0.0,0,856,91,6591,2,-1,0,-1,0,-1
14423,GOLD,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,3,4382,37,-1407,1,3,0,1,1,1
9947,GOLD,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-4,4468,133,-16775,4,7,0,0,1,1
15610,GOLD,1.0,1.0,1.0,0.0,1.0,-1.0,1.0,28,15639,134,40411,5,-1,0,2,1,1
4054,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-23,-16145,-68,-34333,-6,-1,-1,-1,0,-1
4656,GOLD,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,5,3383,64,236,-2,-1,0,-1,1,0
8652,GOLD,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,13,5882,70,17038,4,4,1,1,2,0
8102,GOLD,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,5,3985,-42,11792,1,3,1,-2,2,1
1002,GOLD,1.0,1.0,1.0,0.0,1.0,1.0,1.0,6,6215,103,-734,2,5,0,4,1,1
6439,GOLD,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,7,4541,6,9971,0,-4,0,-1,-1,0
8095,GOLD,1.0,1.0,-1.0,1.0,0.0,1.0,-1.0,10,2313,-10,5820,0,-5,0,3,-2,0
2626,GOLD,-1.0,1.0,1.0,-1.0,0.0,-1.0,1.0,-10,-3031,-75,-5597,-3,2,0,-3,1,0
9624,GOLD,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,6,7339,91,-2945,2,1,0,1,-2,1
1341,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-12,-14741,-205,-26081,-6,-4,-1,-3,-2,-1
12710,GOLD,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-4,-179,-61,-10256,-3,-10,-1,-1,-1,1
15482,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-22,-9399,17,-11665,0,5,0,-3,-1,-1
7368,GOLD,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,1551,78,-11688,3,6,0,-1,-2,-1
19480,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-2,-481,-6,-17990,-1,1,0,-1,1,0
10041,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-9,-2490,-33,-12764,-1,-5,0,2,0,-1
4955,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,3,4169,55,3659,1,-5,0,1,0,-1
13318,GOLD,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,7,6497,87,882,3,3,0,1,2,0
19932,GOLD,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,16,4827,-11,16926,3,7,0,-3,0,0
6381,GOLD,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,6,-226,-99,2324,-4,-7,0,1,-1,0
22097,GOLD,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-4,-4202,-44,-7864,-2,-3,0,1,1,0
9504,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-6506,-108,-16169,-3,-12,-1,-1,0,0
10012,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-3245,46,-20328,-4,-9,0,1,-2,0
2416,GOLD,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-16,-11955,-95,3444,-2,-5,0,-1,-1,0
16162,GOLD,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-4,-648,8,984,-1,0,0,-2,2,0
2713,GOLD,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-4,2092,42,-15446,2,2,0,-1,0,0
6136,GOLD,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,6,6398,64,10986,1,2,0,0,1,0
8904,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,5,-3257,-86,-4858,-3,4,-1,1,-2,-1
4459,GOLD,1.0,1.0,1.0,1.0,0.0,1.0,1.0,14,9802,238,11717,7,8,1,3,1,0
25965,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,34,19549,239,42345,9,10,1,3,1,1
11491,GOLD,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-2,3063,103,16801,-1,3,0,-1,-1,0
26475,GOLD,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,5,7279,6,14379,3,1,0,2,2,1
5287,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-3442,-60,-10579,-3,-5,0,1,-1,0
1919,GOLD,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-11,-8136,-145,-18047,-9,-6,-2,-1,-1,0
2359,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-25,-10302,44,-17491,-9,-9,-3,-4,-2,-1
22647,GOLD,-1.0,0.0,1.0,-1.0,0.0,1.0,1.0,-4,-9804,-142,-5363,-5,-1,0,0,0,0
10777,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,0,-1826,-34,-14675,-1,-3,0,-1,2,0
4241,GOLD,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,15,10809,70,8954,10,6,2,2,2,0
12193,GOLD,-1.0,1.0,-1.0,-1.0,0.0,1.0,1.0,-8,-7054,-42,-1829,-4,0,0,1,0,0
6523,GOLD,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-11,-3858,88,-14020,1,5,0,2,-1,0
1471,GOLD,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-2,548,-31,-6074,-1,-2,0,-1,0,0
8152,GOLD,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,13,14530,129,10574,8,9,2,4,2,1
4389,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,2853,-77,2781,3,5,0,1,1,0
26319,GOLD,-1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,-13,-6676,-27,-10410,-4,0,-1,0,-2,0
9384,GOLD,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,0,247,79,-4443,-3,-7,0,3,-2,0
4091,GOLD,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,10,3552,42,14554,1,-2,0,1,-2,0
13304,GOLD,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,7,10464,123,14687,6,2,0,3,1,0
21435,GOLD,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-11,-2269,54,16757,-1,4,0,1,-2,0
5769,GOLD,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0,8248,125,9139,5,8,1,1,-1,1
2095,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26,12503,132,16882,7,6,2,4,1,1
6290,GOLD,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-2,-6968,-50,-16351,-4,-6,0,-1,-2,0
19778,GOLD,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,-2103,-5,9401,-4,-1,0,1,-1,0
1058,GOLD,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-5,-4671,-25,-12020,-3,-2,0,-1,0,-1
2619,GOLD,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-10,-5391,32,1430,-1,4,0,1,2,-1
1754,GOLD,1.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,10,7009,121,9769,2,-1,0,1,0,0
3670,GOLD,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-3195,-72,-11747,-3,0,0,-4,-2,0
23419,GOLD,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-3,-1381,-58,4225,-2,-7,0,-1,-1,1
13047,GOLD,-1.0,1.0,1.0,-1.0,0.0,1.0,-1.0,-14,-9609,3,-28399,-5,0,-1,1,-1,0
2011,GOLD,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,23,13119,152,17349,5,4,1,3,-1,0
5468,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-3,-5498,-68,-5901,-2,-1,0,1,2,0
1051,GOLD,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,8,8345,82,5599,4,3,2,2,1,0
16612,GOLD,-1.0,1.0,1.0,-1.0,0.0,1.0,1.0,1,-2036,-47,-14202,-2,-2,0,-1,2,0
2459,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6,3449,-2,8569,2,-4,0,0,-1,0
8982,GOLD,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,0,5568,105,10897,4,4,0,1,1,1
2378,GOLD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22,12829,44,25447,9,4,1,4,2,0
21542,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-5,-1495,26,1128,-1,-3,0,-1,0,0
12457,GOLD,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,3,2086,36,3473,-1,-4,0,-2,-1,0
7686,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-7,-4914,43,-22037,-3,-1,0,0,-1,0
6530,GOLD,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,10,-430,-66,10409,-3,-9,0,4,-2,0
13323,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-6,-9377,-100,-17714,-5,-3,-1,-1,-2,0
20686,GOLD,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-9,-1835,-89,-1700,-2,-1,0,-2,2,0
23149,GOLD,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,14,2991,78,11560,2,-1,0,4,0,0
6505,GOLD,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-4,-3563,-77,-19794,-5,-3,0,-2,-1,0
1477,GOLD,1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,0,-2640,-9,4774,1,5,0,3,0,-1
4916,GOLD,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-13,-8545,-107,-4172,-6,-4,-1,-3,0,0
20365,GOLD,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,5,-1166,-69,222,6,5,1,1,2,-1
20627,GOLD,-1.0,1.0,-1.0,0.0,-1.0,1.0,-1.0,-2,-4853,-33,-13294,-3,-6,0,0,-1,0
16730,GOLD,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-5,-1572,-14,-979,0,-3,-1,-1,-1,0
4559,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-8,-12350,-141,-17365,-6,-10,0,-1,-2,-1
23450,GOLD,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,2,3476,-19,-2365,-4,-4,0,-1,-2,1
6734,GOLD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-13,-12963,-97,-24918,-6,-3,-1,-3,1,-1
5273,GOLD,1.0,1.0,1.0,0.0,0.0,1.0,1.0,17,8088,5,20625,5,8,0,3,1,0
13364,GOLD,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-4,-4509,21,-10212,-4,-2,-1,1,-1,-1
