,tier,game_duration,winner,first_kill,first_tower,first_inhibitor,first_baron,first_dragon,first_rift_herald,kill_advantage,gold_advantage,cs_advantage,damage_advantage,tower_advantage,plate_advantage,inhibitor_advantage,dragon_advantage,rift_advantage
34599,GRANDMASTERS,1315,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
30816,GRANDMASTERS,1772,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,-1
31163,GRANDMASTERS,1274,-1.0,-1.0,1.0,0.0,-1.0,-1.0,1.0,1,1,1,1,0,1,0,0,1
29023,GRANDMASTERS,1592,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
15400,GRANDMASTERS,1327,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,-1,0,1,-1
29261,GRANDMASTERS,1184,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,1,1,1,-1,-1,0,1,1
27511,GRANDMASTERS,1842,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,0,-1,-1,-1,1,1,0,1,-1
30238,GRANDMASTERS,1242,1.0,-1.0,1.0,0.0,0.0,-1.0,1.0,1,1,1,1,-1,-1,0,-1,1
30227,GRANDMASTERS,1508,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,0,1,0,-1,1
29180,GRANDMASTERS,2332,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,-1,0,1,0,-1,-1
25372,GRANDMASTERS,1892,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,-1,-1,0,1,-1
34585,GRANDMASTERS,1558,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,-1
28374,GRANDMASTERS,1797,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,-1,1,1,0,-1,-1
27713,GRANDMASTERS,1547,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,0,1,0,-1,1
32794,GRANDMASTERS,1576,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,1,1,1,1,0,1,-1
16720,GRANDMASTERS,2162,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1,1,-1,-1,0,1,0,-1,-1
31083,GRANDMASTERS,929,-1.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,-1,-1,-1,-1,1,1,0,1,-1
34371,GRANDMASTERS,1211,1.0,-1.0,1.0,1.0,0.0,0.0,1.0,1,1,1,1,-1,-1,0,0,1
28577,GRANDMASTERS,1602,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1,-1,1,1,0,-1,0,-1,-1
35372,GRANDMASTERS,1485,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,1,-1,-1,1,0,1,0,-1,0
33420,GRANDMASTERS,1268,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,0,-1
26624,GRANDMASTERS,1884,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,-1,1,0,-1,1
19723,GRANDMASTERS,1552,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,-1,0,1,0
31385,GRANDMASTERS,1535,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1,-1,-1,-1,1,1,0,0,0
28167,GRANDMASTERS,1917,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,-1,0,1,-1
18086,GRANDMASTERS,1695,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1,1,1,-1,1,1,0,-1,-1
30373,GRANDMASTERS,1358,-1.0,1.0,-1.0,0.0,-1.0,1.0,-1.0,-1,-1,-1,-1,1,1,0,1,-1
34662,GRANDMASTERS,1358,1.0,-1.0,1.0,0.0,1.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
22498,GRANDMASTERS,1988,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,-1
16866,GRANDMASTERS,1624,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1,-1,1,-1,1,1,0,1,-1
25599,GRANDMASTERS,1371,-1.0,1.0,1.0,-1.0,0.0,1.0,1.0,0,-1,-1,-1,-1,1,0,1,1
33810,GRANDMASTERS,1741,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,1,1,1,1,0,1,-1
35270,GRANDMASTERS,1302,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
34715,GRANDMASTERS,1730,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,1,1,1,0,1,-1
17895,GRANDMASTERS,1731,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,-1,-1,-1,-1,-1,0,1,1
17102,GRANDMASTERS,2222,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1,1,1,1,1,0,0,1,-1
21925,GRANDMASTERS,1753,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1,-1,-1,0,1,0,1,-1
27876,GRANDMASTERS,1503,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1,-1,-1,-1,0,1,0,1,-1
25638,GRANDMASTERS,2037,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1,1,1,1,-1,-1,0,0,1
29521,GRANDMASTERS,1397,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,-1,1,1,1,0,-1,-1
26611,GRANDMASTERS,1770,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,1,-1,0,1,0,-1,-1
34220,GRANDMASTERS,1309,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,-1
17710,GRANDMASTERS,1010,-1.0,1.0,-1.0,0.0,0.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,-1
31308,GRANDMASTERS,1256,1.0,-1.0,1.0,1.0,0.0,1.0,-1.0,1,1,0,1,-1,-1,0,1,-1
23687,GRANDMASTERS,1947,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1,-1,1,1,0,-1,0,0,1
19971,GRANDMASTERS,924,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
33767,GRANDMASTERS,946,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,0,-1
29492,GRANDMASTERS,1747,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,0,-1
29246,GRANDMASTERS,1363,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,0,-1
31600,GRANDMASTERS,1675,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,0,1,0,1,-1
32998,GRANDMASTERS,1481,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,0,1,1,1,0,-1,0,1,-1
23744,GRANDMASTERS,1371,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1,-1,-1,-1,0,1,0,-1,-1
29204,GRANDMASTERS,1327,-1.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,0,-1
32202,GRANDMASTERS,1576,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,1,1,0,-1,-1
20272,GRANDMASTERS,1558,1.0,1.0,1.0,0.0,1.0,1.0,-1.0,1,1,-1,-1,0,-1,0,1,-1
24207,GRANDMASTERS,1550,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1,-1,-1,-1,1,1,0,1,1
35384,GRANDMASTERS,1361,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,-1,1,-1,-1,0,1,1
26477,GRANDMASTERS,1510,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,-1,-1,0,1,-1
25220,GRANDMASTERS,1437,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,-1,0,-1,0,1,0
20855,GRANDMASTERS,1312,1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,1,1,-1,-1,1,0,0,0,-1
34645,GRANDMASTERS,2330,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1,1,1,1,0,-1,0,1,-1
28361,GRANDMASTERS,1636,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,0,-1,-1,1,0,1,0,-1,1
30286,GRANDMASTERS,1128,-1.0,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1,-1,-1,-1,1,1,0,1,-1
31561,GRANDMASTERS,1631,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,1,1,0,1,-1
23015,GRANDMASTERS,1421,1.0,-1.0,1.0,1.0,0.0,1.0,-1.0,1,1,1,1,-1,-1,0,1,-1
26062,GRANDMASTERS,1531,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
31538,GRANDMASTERS,1386,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
22778,GRANDMASTERS,1754,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,0,1,1,1,0,0,0,1,-1
30764,GRANDMASTERS,1506,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1,1,-1,-1,-1,0,-1,1
14352,GRANDMASTERS,1165,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1,1,1,-1,-1,-1,0,1,1
30800,GRANDMASTERS,1298,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,1,1,0,1,-1
35223,GRANDMASTERS,1307,1.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,1,-1,-1,1,-1,1,0,-1,1
25440,GRANDMASTERS,1504,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,-1,-1,0,1,-1
19942,GRANDMASTERS,1079,-1.0,1.0,-1.0,-1.0,0.0,1.0,1.0,-1,-1,-1,-1,1,1,0,0,1
17696,GRANDMASTERS,1342,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,0,-1
21402,GRANDMASTERS,1246,-1.0,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1,-1,1,-1,1,1,0,1,-1
33997,GRANDMASTERS,1372,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,1,0,-1,0,0,1
21309,GRANDMASTERS,1813,1.0,1.0,-1.0,1.0,1.0,-1.0,0.0,0,-1,-1,-1,1,1,0,-1,0
25452,GRANDMASTERS,1356,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1,1,-1,1,-1,-1,0,0,-1
25455,GRANDMASTERS,1217,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1,1,1,1,0,-1,0,1,1
34254,GRANDMASTERS,1312,1.0,-1.0,1.0,1.0,0.0,-1.0,1.0,1,1,1,1,-1,-1,0,-1,1
28012,GRANDMASTERS,1244,1.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,1,1,1,1,1,1,0,1,-1
25937,GRANDMASTERS,1505,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,1,1,1,1,0,-1,0,1,-1
29965,GRANDMASTERS,936,-1.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,-1,-1,-1,-1,0,1,0,-1,1
34781,GRANDMASTERS,1378,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1,1,1,1,0,-1,0,1,0
32776,GRANDMASTERS,924,-1.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,-1,-1,-1,-1,1,1,0,-1,1
34492,GRANDMASTERS,2161,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1,-1,1,1,1,1,0,1,-1
28419,GRANDMASTERS,1190,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
33887,GRANDMASTERS,1930,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1,-1,-1,-1,0,1,0,-1,-1
24605,GRANDMASTERS,1711,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,-1,-1,0,0,1
21519,GRANDMASTERS,1695,1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,1,-1,-1,1,1,1,0,0,-1
17438,GRANDMASTERS,1823,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1,-1,-1,-1,0,1,0,0,-1
22631,GRANDMASTERS,1449,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,1,1,0,0,0,0
24007,GRANDMASTERS,1291,-1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,-1,-1,1,-1,1,1,0,-1,1
20056,GRANDMASTERS,914,-1.0,1.0,-1.0,0.0,0.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,-1
31944,GRANDMASTERS,2560,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,1,1,1,1,-1,-1,0,-1,0
24489,GRANDMASTERS,1492,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
29181,GRANDMASTERS,887,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,1,1,1,-1,-1
34544,GRANDMASTERS,1746,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1,1,1,-1,-1,-1,0,-1,1
33292,GRANDMASTERS,2909,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1,1,1,1,-1,0,1,-1
24597,GRANDMASTERS,993,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1,-1,-1,-1,1,1,1,1,-1
27542,GRANDMASTERS,1067,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
18362,GRANDMASTERS,1806,-1.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,-1,-1,-1,-1,0,-1,0,0,1
17579,GRANDMASTERS,1204,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1,-1,-1,-1,0,1,0,1,-1
21247,GRANDMASTERS,1442,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,-1,-1
30178,GRANDMASTERS,2015,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
33618,GRANDMASTERS,1158,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1,-1,1,-1,1,1,0,1,-1
28927,GRANDMASTERS,2854,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0,-1,1,1,1,1,0,0,-1
22717,GRANDMASTERS,2226,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,0,-1,1,1,1,1,0,1,-1
29280,GRANDMASTERS,1822,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,1,-1,0,0,-1,1
24978,GRANDMASTERS,1398,1.0,-1.0,-1.0,0.0,-1.0,1.0,-1.0,-1,-1,-1,1,1,1,0,1,-1
32630,GRANDMASTERS,1116,1.0,-1.0,1.0,1.0,0.0,-1.0,1.0,1,1,1,1,-1,-1,0,-1,0
28354,GRANDMASTERS,1802,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1,-1,1,-1,0,1,0,1,1
29205,GRANDMASTERS,1804,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1,1,1,1,0,-1,0,0,1
32442,GRANDMASTERS,1462,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,-1,-1,1,0,1,1
33551,GRANDMASTERS,1419,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,1,1,0,1,0
21103,GRANDMASTERS,1840,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,0,1,1,1,-1,-1,0,1,1
19947,GRANDMASTERS,1146,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,-1,-1,0,1,0
23579,GRANDMASTERS,1572,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1,-1,1,-1,0,-1,0,1,0
25113,GRANDMASTERS,969,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
30466,GRANDMASTERS,920,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
31468,GRANDMASTERS,1519,1.0,1.0,-1.0,0.0,1.0,1.0,-1.0,1,1,-1,1,1,1,0,1,-1
33463,GRANDMASTERS,1974,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1,1,-1,1,-1,-1,0,0,1
18089,GRANDMASTERS,1618,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,-1,0,1,0,-1,0
29512,GRANDMASTERS,1931,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1,1,1,1,0,-1,0,1,1
31821,GRANDMASTERS,1644,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,0,-1
27256,GRANDMASTERS,1895,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1,-1,-1,1,0,0,0,-1,-1
34249,GRANDMASTERS,1362,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1,-1,-1,1,1,0,-1,0
23354,GRANDMASTERS,1424,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,0,1,0,-1,1
26703,GRANDMASTERS,1479,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1,1,-1,-1,0,-1,1
33970,GRANDMASTERS,1340,-1.0,-1.0,1.0,0.0,0.0,-1.0,1.0,-1,-1,1,-1,0,0,0,-1,1
21292,GRANDMASTERS,1772,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1,-1,1,-1,1,1,0,1,-1
32253,GRANDMASTERS,1718,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,-1,0,-1,0,-1,1
25854,GRANDMASTERS,1412,1.0,-1.0,1.0,0.0,1.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
26156,GRANDMASTERS,1087,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
18523,GRANDMASTERS,1373,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,-1,-1,0,1,0
21084,GRANDMASTERS,1323,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,-1,-1,0,0,1
32444,GRANDMASTERS,1417,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,-1,-1,-1,0,1,0,0,1
27862,GRANDMASTERS,1399,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,1,1,0,1,-1
32386,GRANDMASTERS,1844,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,-1,-1,-1,-1,0,1,-1
28939,GRANDMASTERS,1477,-1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,-1,-1,1,-1,0,1,0,-1,1
24674,GRANDMASTERS,2012,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,1,-1,-1,0,-1,1
23746,GRANDMASTERS,1351,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,1,-1,-1,-1,1,1,0,0,-1
33028,GRANDMASTERS,1613,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1,1,0,0,0,-1,0
28383,GRANDMASTERS,2003,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1,-1,1,-1,0,1,0,1,1
34788,GRANDMASTERS,1452,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,1,1,1,0,-1,-1
34017,GRANDMASTERS,919,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
33257,GRANDMASTERS,913,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
29088,GRANDMASTERS,2304,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,1,1,1,0,1,-1
34584,GRANDMASTERS,2188,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1,-1,-1,-1,0,-1,0,1,-1
32334,GRANDMASTERS,1987,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1,1,-1,1,0,-1,0,1,-1
19767,GRANDMASTERS,2245,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1,-1,-1,-1,0,1,0,0,-1
30578,GRANDMASTERS,2301,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1,1,1,1,-1,-1,0,1,-1
30521,GRANDMASTERS,1253,1.0,-1.0,1.0,0.0,1.0,1.0,-1.0,1,1,1,1,0,-1,0,1,-1
30475,GRANDMASTERS,1224,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,1,1,1,1,-1,-1,0,-1,-1
23957,GRANDMASTERS,1863,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1,1,1,1,-1,-1,0,1,0
26907,GRANDMASTERS,1099,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,-1
22723,GRANDMASTERS,1869,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,1,1,0,1,-1
17527,GRANDMASTERS,1305,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,1,1,1,-1,0,-1,0,-1,0
31646,GRANDMASTERS,1699,1.0,1.0,-1.0,1.0,0.0,1.0,-1.0,1,1,1,1,1,-1,0,1,-1
28485,GRANDMASTERS,1448,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,1,-1,-1,-1,0,0,-1,1
25326,GRANDMASTERS,1490,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,1,1,1,1,-1,-1,0,1,-1
21650,GRANDMASTERS,1504,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1,-1,-1,-1,1,1,0,0,-1
24268,GRANDMASTERS,1470,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1,1,-1,1,1,1,0,0,-1
35313,GRANDMASTERS,940,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1,1,1,1,-1,-1,0,0,1
29469,GRANDMASTERS,1289,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,0,-1
34447,GRANDMASTERS,1340,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,0,1,0,-1,1
18998,GRANDMASTERS,1690,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,-1,-1,-1,0,1,0,-1,1
34596,GRANDMASTERS,1592,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,-1,-1,0,1,0
32368,GRANDMASTERS,2006,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1,1,1,1,0,-1,0,1,1
22518,GRANDMASTERS,1405,1.0,-1.0,1.0,0.0,1.0,-1.0,1.0,1,1,1,1,-1,-1,0,-1,1
32926,GRANDMASTERS,1595,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,0,-1,0,1,-1
29461,GRANDMASTERS,1295,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1,-1,-1,-1,0,0,0,-1,-1
31254,GRANDMASTERS,1210,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,0,1,0,-1,-1
22725,GRANDMASTERS,1540,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,-1,-1,0,1,-1
32675,GRANDMASTERS,1272,-1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,-1,-1,-1,-1,0,1,0,-1,1
31706,GRANDMASTERS,1452,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,1,1,-1,1,-1,0,0,1,-1
26333,GRANDMASTERS,923,1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,1,1,1,1,-1,-1,0,0,-1
26143,GRANDMASTERS,1794,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,1,1,1,-1,-1,0,-1,1
28239,GRANDMASTERS,1956,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1,-1,1,-1,0,1,0,1,-1
34519,GRANDMASTERS,913,-1.0,1.0,-1.0,0.0,0.0,1.0,-1.0,-1,-1,-1,-1,1,1,0,1,-1
15567,GRANDMASTERS,1765,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1,1,-1,1,0,1,0,1,1
25199,GRANDMASTERS,1210,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1,-1,-1,-1,1,0,0,0,-1
28173,GRANDMASTERS,993,1.0,1.0,-1.0,0.0,0.0,1.0,-1.0,1,1,1,1,0,-1,0,1,-1
33005,GRANDMASTERS,1322,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1,-1,-1,-1,0,1,0,-1,0
14639,GRANDMASTERS,1926,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,-1
30270,GRANDMASTERS,1267,-1.0,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1,-1,-1,-1,1,1,0,1,-1
29984,GRANDMASTERS,1473,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,1,1,0,0,-1
22176,GRANDMASTERS,1081,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,-1
33673,GRANDMASTERS,1588,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1,1,1,1,0,-1,0,1,-1
33318,GRANDMASTERS,1910,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,-1,-1,-1,0,0,1
34716,GRANDMASTERS,2051,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,1,0,1,-1
16929,GRANDMASTERS,1405,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
21149,GRANDMASTERS,1105,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,-1
34972,GRANDMASTERS,2110,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,1,1,0,1,-1
28195,GRANDMASTERS,1404,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,1,1,1,1,0,1,0,1,-1
29010,GRANDMASTERS,1511,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,1,-1,-1,0,-1,1
29920,GRANDMASTERS,1413,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,0,1,1,1,0,0,-1
22479,GRANDMASTERS,1811,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1,1,1,1,1,0,0,1,1
20217,GRANDMASTERS,1988,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1,-1,-1,-1,0,1,0,-1,-1
30384,GRANDMASTERS,1674,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,-1,-1,-1,0,1,1
17439,GRANDMASTERS,1638,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1,-1,-1,1,1,1,0,-1,-1
