,tier,winner,first_kill,first_tower,first_inhibitor,first_baron,first_dragon,first_rift_herald,kill_advantage,gold_advantage,cs_advantage,damage_advantage,tower_advantage,plate_advantage,inhibitor_advantage,baron_advantage,dragon_advantage,rift_advantage
14871,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
16280,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,-1,1,-1,-1,0,-1,-1,-1
16045,GRANDMASTERS,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,1,1,0
18156,GRANDMASTERS,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,-1,-1,-1,-1,0,-1,-1,-1
19271,GRANDMASTERS,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1,1,-1,-1,-1,-1,0,1,-1,1
15682,GRANDMASTERS,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
15908,GRANDMASTERS,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1,1,1,-1,1,-1,0,0,1,-1
18554,GRANDMASTERS,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,-1,-1,0,-1,-1,0
15971,GRANDMASTERS,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1,1,1,1,-1,-1,0,1,1,0
16340,GRANDMASTERS,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1,1,-1,-1,0,-1,0,0,-1,-1
17755,GRANDMASTERS,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
15430,GRANDMASTERS,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1,1,-1,-1,1,-1,1,0,1,1
14703,GRANDMASTERS,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1,1,-1,1,-1,-1,0,0,1,-1
16696,GRANDMASTERS,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1,1,-1,1,1,-1,1,1,1,-1
19595,GRANDMASTERS,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1,1,1,1,1,1,0,-1,1,1
19246,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,1,-1,-1,1,0,0,1,-1
16499,GRANDMASTERS,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1,1,1,-1,1,-1,0,1,1,-1
18819,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,1,-1,-1,-1,-1,-1,0,0,-1,-1
15241,GRANDMASTERS,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,-1,1,0,0,0,0,-1,0
16631,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,1,-1,-1,0,0,-1,-1
17844,GRANDMASTERS,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,1,1,1,0,1,-1,1
18818,GRANDMASTERS,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1,-1,-1,-1,-1,-1,0,1,1,1
19528,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
19342,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,1,-1,0,-1,0,0,1,-1
15139,GRANDMASTERS,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1,1,-1,1,1,1,0,0,1,-1
18430,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,1,1,0
18253,GRANDMASTERS,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,0,1,0,0,-1,-1
16562,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,0,1,1
17517,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,-1,1,1,1,0,0,-1,1
16390,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,1,0,1,1,-1
17054,GRANDMASTERS,-1.0,1.0,-1.0,-1.0,0.0,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,0,0,0
15373,GRANDMASTERS,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1,-1,-1,1,-1,-1,0,1,-1,-1
14908,GRANDMASTERS,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1,1,1,1,1,1,0,1,-1,-1
15074,GRANDMASTERS,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1,1,-1,-1,-1,0,1,-1,1
15954,GRANDMASTERS,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1,-1,1,-1,-1,0,-1,1,-1
17796,GRANDMASTERS,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1,-1,1,1,1,-1,1,1,1,-1
18631,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,1,-1,-1,0,-1,-1,-1
16053,GRANDMASTERS,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,1,0,1,1,0
15597,GRANDMASTERS,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,1,0,1
15664,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,-1,0,0,1,0
15530,GRANDMASTERS,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1,1,-1,1,1,1,1,-1,1,1
19455,GRANDMASTERS,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1,-1,1,-1,-1,1,0,-1,1,0
18914,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,-1,-1,0,0,0,0,1,1
16996,GRANDMASTERS,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1,0,-1,-1,-1,0,0,-1,1
15302,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,1,-1,-1,1,1,0,1,1,1
18810,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,1,-1,-1,1,-1,0,-1,1,0
16728,GRANDMASTERS,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,-1,-1,-1,0,-1,1
16361,GRANDMASTERS,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1,1,1,1,1,1,0,-1,1,1
18256,GRANDMASTERS,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,-1,1,1,1,1,1,0,0,0,1
18290,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
19056,GRANDMASTERS,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1,-1,-1,-1,1,1,0,-1,0,1
17209,GRANDMASTERS,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,-1,-1,0,-1,-1,1
16639,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,1,0
18955,GRANDMASTERS,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,1,-1,0,0,-1,-1,0
18701,GRANDMASTERS,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1,1,-1,-1,1,1,1,1,1,1
16092,GRANDMASTERS,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1,1,-1,1,1,-1,1,1,-1,-1
15280,GRANDMASTERS,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,0,0,1,1,-1
16481,GRANDMASTERS,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,-1,-1
17711,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,0,-1
16875,GRANDMASTERS,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,-1,1,0,-1,0,-1
15131,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,1,1,1,1,0
14961,GRANDMASTERS,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1,1,-1,1,1,-1,0,0,-1,0
18675,GRANDMASTERS,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1,-1,-1,-1,1,1,0,-1,-1,1
17723,GRANDMASTERS,-1.0,-1.0,1.0,-1.0,0.0,-1.0,1.0,-1,-1,-1,-1,-1,-1,-1,0,-1,1
17781,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,-1,1,1,0,1,0,0
14913,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,0,1,-1
15440,GRANDMASTERS,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,1,1,1,1,1,1,0,0,-1,1
15609,GRANDMASTERS,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1,1,1,-1,1,1,0,1,-1,1
15424,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,1,-1,-1,0,0,-1,-1
16565,GRANDMASTERS,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,0,-1,0,0,-1,-1
19573,GRANDMASTERS,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1,1,-1,0,-1,0,-1,-1,1
17792,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0,-1,-1,-1,0,-1,0,0,1,0
17056,GRANDMASTERS,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1,1,-1,-1,0,0,0,1,1,-1
16174,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1,-1,-1,1,1,1,0,-1,1,0
18585,GRANDMASTERS,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
18407,GRANDMASTERS,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,1,-1,-1
17108,GRANDMASTERS,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1,1,1,-1,0,1,0,-1,1,0
15814,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,1,1,0,1,0
14700,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,1,-1,-1,0,0,-1,-1
18163,GRANDMASTERS,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1,1,1,-1,1,1,1,1,1,1
17322,GRANDMASTERS,-1.0,-1.0,-1.0,0.0,-1.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,0,-1,1,-1
17709,GRANDMASTERS,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,1,1,1
14996,GRANDMASTERS,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,1,1,0
17941,GRANDMASTERS,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1,1,1,1,1,1,0,0,1,0
18639,GRANDMASTERS,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1,-1,-1,-1,-1,1,0,-1,1,0
18976,GRANDMASTERS,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1,1,1,-1,-1,0,0,0,0
17225,GRANDMASTERS,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1,1,-1,-1,-1,-1,1,-1,-1
17300,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,1,1,1,1,1,1,0,1,-1,0
18197,GRANDMASTERS,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,0,-1,-1,-1,0,-1,-1,-1
16515,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,-1,1,1,1,1,0,1
15019,GRANDMASTERS,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1,1,-1,-1,0,-1,0,0,-1,-1
16252,GRANDMASTERS,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1,1,1,-1,0,-1,0,1,1,1
17654,GRANDMASTERS,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1,-1,1,-1,-1,0,0,-1,0
17748,GRANDMASTERS,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,0,1,1,-1,-1,-1,0,1,1,-1
16464,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1,1,-1,-1,1,-1,0,1,1,-1
16847,GRANDMASTERS,1.0,-1.0,-1.0,1.0,0.0,1.0,-1.0,1,1,1,1,1,-1,0,0,1,-1
17122,GRANDMASTERS,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,1,-1,-1,-1,-1,1,0
18240,GRANDMASTERS,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1,-1,0,-1,-1,1,-1,-1,1,0
16826,GRANDMASTERS,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,0,1,1
15702,GRANDMASTERS,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,0,0,1,1,-1
15786,GRANDMASTERS,1.0,1.0,1.0,0.0,1.0,1.0,-1.0,1,1,1,1,1,0,0,1,1,0
15830,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,1,1,1
18495,GRANDMASTERS,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1,1,1,-1,-1,-1,0,0,1,-1
16256,GRANDMASTERS,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,-1,1,1,1,0
17882,GRANDMASTERS,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,-1,1,-1,0,1,0,-1,0,-1
17980,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
19598,GRANDMASTERS,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
15507,GRANDMASTERS,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1,1,1,-1,1,1,0,0,-1,1
19299,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,0,1,1,1,0,1,1,-1
18952,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-1,-1,-1,-1,-1,-1,0,0,-1,0
17207,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
19412,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,-1,-1,0,-1,-1,1
16919,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1,1,1,1,1,-1,1,1,1,0
16456,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,1,-1,-1,-1,-1,-1,-1
17431,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,1,1,1,0,1,1,0
17908,GRANDMASTERS,-1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1,-1,-1,1,-1,-1,0,1,-1,-1
19001,GRANDMASTERS,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,0,1,1,1,0,1,0,0,1,-1
18736,GRANDMASTERS,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1,1,-1,-1,1,-1,0,0,-1,-1
17063,GRANDMASTERS,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1,1,-1,1,1,-1,0,1,1,-1
16424,GRANDMASTERS,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,-1,1,-1,-1,1,0,-1,0,-1
15034,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,1,-1,-1,-1,0,-1,0,0,-1,0
15082,GRANDMASTERS,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,-1,1,1,0,-1,-1,0
16634,GRANDMASTERS,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1,1,1,1,1,1,0,1,-1,-1
17139,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,1,1,1
15071,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,1,0,0,1,-1
15588,GRANDMASTERS,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
14758,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,-1,1,1,-1,0,0,1,1
15558,GRANDMASTERS,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1,1,-1,1,-1,-1,0,1,1,-1
15714,GRANDMASTERS,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1,1,1,1,1,1,0,1,-1,0
19280,GRANDMASTERS,1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,0,1,1,-1,1,-1,0,1,1,0
15049,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,1,-1,-1,-1,-1,0,-1,-1
14887,GRANDMASTERS,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,0,1,0,-1,-1,1
15363,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,-1,1,-1,1,-1,0,1,0,1
18488,GRANDMASTERS,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1,1,1,-1,1,-1,0,0,-1,-1
16021,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,-1,-1,-1,0,-1,-1
16487,GRANDMASTERS,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1,1,1,1,1,0,0,1,1,0
19063,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
18542,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,-1,1,1,0,1,0,1
18907,GRANDMASTERS,1.0,1.0,-1.0,0.0,-1.0,1.0,-1.0,1,1,-1,-1,-1,-1,0,-1,1,-1
15957,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
15030,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,0,-1,0,-1,-1,-1
19004,GRANDMASTERS,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1,-1,-1,1,-1,-1,0,0,-1,0
17811,GRANDMASTERS,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,0,1,1
19174,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1,1,1,0,1,0,-1,-1,1
19306,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,0,1,0,1,1,1
15211,GRANDMASTERS,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1,1,-1,1,0,-1,0,1,-1,-1
15276,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1,1,1,1,0,1,0,0,0,-1
16898,GRANDMASTERS,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,1,-1
16367,GRANDMASTERS,1.0,1.0,-1.0,0.0,1.0,1.0,-1.0,-1,1,1,-1,1,-1,0,0,1,-1
19043,GRANDMASTERS,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
18364,GRANDMASTERS,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1,1,1,-1,0,1,0,-1,1,-1
16553,GRANDMASTERS,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1,1,1,-1,1,1,0,0,1,1
16640,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1
15569,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,-1,1,1,0,1,1,1
15865,GRANDMASTERS,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1,-1,1,-1,-1,-1,0,-1,1,0
16681,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1
16862,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,1,-1,-1,0,0,-1,-1
18862,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,1,1,1
16910,GRANDMASTERS,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1,1,1,1,1,0,0,1,1
19165,GRANDMASTERS,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1,-1,1,-1,-1,-1,0,1,1,-1
19093,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1,1,-1,-1,-1,-1,0,0,0,-1
18783,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,-1,1,1,-1,1,1,1,-1
18705,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,-1,-1,0,-1,1,0
16905,GRANDMASTERS,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,1,1,1
18492,GRANDMASTERS,1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,1,1,1,1,1,-1,0,1,1,0
18951,GRANDMASTERS,1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1,-1,-1,1,-1,-1,0,0,1,-1
18734,GRANDMASTERS,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1,1,1,1,0,-1,0,1,1,1
14981,GRANDMASTERS,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1,-1,-1,-1,-1,-1,0,0,-1,1
18207,GRANDMASTERS,-1.0,1.0,-1.0,-1.0,0.0,1.0,1.0,-1,-1,-1,-1,-1,-1,-1,0,-1,1
16987,GRANDMASTERS,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1,1,1,-1,1,1,0,0,1,-1
18592,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1,-1,1,-1,-1,-1,0,1,1,-1
19473,GRANDMASTERS,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1,-1,1,-1,1,-1,0,0,1,1
17329,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,-1,0,1,0,1,0,1
15041,GRANDMASTERS,-1.0,1.0,1.0,0.0,-1.0,1.0,1.0,-1,-1,1,-1,0,1,0,-1,0,1
17535,GRANDMASTERS,-1.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,-1,-1,1,-1,-1,-1,0,0,1,-1
17163,GRANDMASTERS,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,0,1,1,-1,0,-1,0,0,0,-1
18506,GRANDMASTERS,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1,-1,1,1,-1,-1,0,-1,1,-1
15449,GRANDMASTERS,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,0,-1,-1,-1,-1,0,0,0,0,0
17251,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,1,1,1
18392,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1,-1,-1,1,0,-1,0,1,-1,-1
17564,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,-1,1,-1,-1,0,0,0,-1
19444,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,-1,-1,-1,0,0,0,1,-1,1
15604,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1,1,-1,-1,0,-1,1,-1,-1
15320,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1,1,1,1,-1,-1,-1,1,-1,-1
19543,GRANDMASTERS,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,-1,1,-1,-1,-1,1
18817,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,0,-1,0,-1
16624,GRANDMASTERS,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1,-1,1,-1,0,1,0,1,-1,-1
15746,GRANDMASTERS,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1,1,-1,1,1,-1,1,1,1,1
19366,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1,-1,-1,-1,-1,0,-1,1,-1
18007,GRANDMASTERS,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1,0,-1,0,-1
19385,GRANDMASTERS,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,-1,1,0,-1
17179,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,1,-1,-1,0,0,1,1,-1
17733,GRANDMASTERS,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1,1,-1,-1,1,-1,0,0,-1,1
17246,GRANDMASTERS,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1,1,1,1,0,-1,0,1,1,1
18040,GRANDMASTERS,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,-1,-1,0,0,0,-1
17111,GRANDMASTERS,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1,-1,-1,-1,-1,1,0,-1,1,0
17559,GRANDMASTERS,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1,1,-1,1,1,0,0,-1,0
18920,GRANDMASTERS,-1.0,-1.0,1.0,0.0,-1.0,1.0,1.0,-1,-1,-1,-1,-1,-1,0,0,0,1
18422,GRANDMASTERS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,-1,1,0,-1,0,0,1,1
16043,GRANDMASTERS,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1,1,1,-1,1,-1,0,1,1,-1
16706,GRANDMASTERS,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1,1,1,1,1,1,0,0,1,1
15640,GRANDMASTERS,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1,1,1,1,1,1,0,0,1,0
